grid_intervals,age,survival,standard_error,first_hit_mass,average_hazard
128,0.5390625,0.60595703125,0.0076350648789152891,0.006591796875,0.92327087802621843
128,0.55078125,0.6015625,0.0076496313642057121,0.00439453125,0.62111070815079694
128,0.5625,0.598388671875,0.007659751578848766,0.003173828125,0.45140830935874665
128,0.57421875,0.595458984375,0.0076687968350955841,0.0029296875,0.41881474664041063
128,0.5859375,0.591552734375,0.007680416210792935,0.00390625,0.56163647141500361
128,0.59765625,0.58837890625,0.0076894873087101131,0.003173828125,0.45906724964907136
128,0.609375,0.58544921875,0.0076975675790813981,0.0029296875,0.4259576232312412
128,0.62109375,0.583251953125,0.0077034437101422548,0.002197265625,0.32086939832746819
128,0.6328125,0.580810546875,0.0077097881855252614,0.00244140625,0.35794235928335666
128,0.64453125,0.57861328125,0.0077153324926060064,0.002197265625,0.32343690016262844
128,0.65625,0.577392578125,0.0077183449547565987,0.001220703125,0.18021830000157879
128,0.66796875,0.573974609375,0.007726523116175792,0.00341796875,0.50664553693558223
128,0.6796875,0.5712890625,0.00773268399392918,0.002685546875,0.40019969607017519
128,0.69140625,0.56884765625,0.0077380830793795019,0.00244140625,0.36545380625073903
128,0.703125,0.567138671875,0.0077417483594375992,0.001708984375,0.25675211002343268
128,0.71484375,0.56494140625,0.0077463230591101528,0.002197265625,0.33124906809918336
128,0.7265625,0.564453125,0.0077473186307421065,0.00048828125,0.073785852702191415
128,0.73828125,0.56201171875,0.007752181943628947,0.00244140625,0.36988932355755916
128,0.75,0.559326171875,0.0077573114032943244,0.002685546875,0.40873871601770423
128,0.76171875,0.558349609375,0.0077591195570271025,0.0009765625,0.14911901275429013
128,0.7734375,0.55712890625,0.0077613369711510109,0.001220703125,0.18676596059820216
128,0.78515625,0.555908203125,0.00776350689208873,0.001220703125,0.18717562524001127
128,0.796875,0.55419921875,0.007766465068477754,0.001708984375,0.26273754353419115
128,0.80859375,0.55224609375,0.0077697320893452765,0.001953125,0.30126539088065235
128,0.8203125,0.55029296875,0.0077728779210385788,0.001953125,0.30233276384803043
128,0.83203125,0.548095703125,0.0077762723056682059,0.002197265625,0.34140965746064572
128,0.84375,0.5478515625,0.0077766400118937651,0.000244140625,0.038018861548183021
128,0.85546875,0.54638671875,0.007778806599360596,0.00146484375,0.22846956976779972
128,0.8671875,0.545654296875,0.0077798644156809853,0.000732421875,0.11446458233184735
